InvoiceNo,StockCode,Description,Quantity,UnitPrice,importe_linea,CustomerID,Country,mes_compra,dia_semana,alto_valor_transaccion
565673,22413,METAL SIGN TAKE IT OR LEAVE IT,6,2.95,17.700000000000003,14441,UNITED KINGDOM,9,1,1
568712,22413,METAL SIGN TAKE IT OR LEAVE IT,1,2.95,2.95,17841,UNITED KINGDOM,9,2,0
566014,21935,SUKI SHOULDER BAG,30,1.65,49.5,14688,UNITED KINGDOM,9,3,1
538008,22333,RETROSPOT PARTY BAG STICKER SET,16,1.65,26.4,12683,FRANCE,12,3,1
564132,21915,RED HARMONICA IN BOX,48,1.25,60.0,12901,UNITED KINGDOM,8,1,1
575680,22469,HEART OF WICKER SMALL,12,1.65,19.799999999999997,13148,UNITED KINGDOM,11,3,1
545036,22427,ENAMEL FLOWER JUG CREAM,1,5.95,5.95,14573,UNITED KINGDOM,2,4,0
558636,23309,SET OF 60 I LOVE LONDON CAKE CASES,3,0.55,1.6500000000000001,14702,UNITED KINGDOM,6,3,0
564375,84879,ASSORTED COLOUR BIRD ORNAMENT,160,1.45,232.0,13078,UNITED KINGDOM,8,3,1
571229,23265,SET OF 3 WOODEN TREE DECORATIONS,1,1.25,1.25,15453,UNITED KINGDOM,10,4,0
543372,22325,MOBILE VINTAGE HEARTS,3,4.95,14.850000000000001,16321,AUSTRALIA,2,0,1
573553,22456,NATURAL SLATE CHALKBOARD LARGE,1,9.96,9.96,SIN_CLIENTE,UNITED KINGDOM,10,0,1
564199,22804,CANDLEHOLDER PINK HANGING HEART,1,2.95,2.95,13263,UNITED KINGDOM,8,1,0
554497,22652,TRAVEL SEWING KIT,10,1.65,16.5,15819,UNITED KINGDOM,5,1,1
572677,23332,IVORY WICKER HEART LARGE,1,1.65,1.65,17596,UNITED KINGDOM,10,1,0
549789,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,0.55,13.200000000000001,17160,UNITED KINGDOM,4,1,1
550781,37370,RETRO COFFEE MUGS ASSORTED,12,1.25,15.0,13097,UNITED KINGDOM,4,2,1
537802,21533,RETROSPOT LARGE MILK JUG,3,4.95,14.850000000000001,13455,UNITED KINGDOM,12,2,1
542605,22960,JAM MAKING SET WITH JARS,2,4.25,8.5,17796,UNITED KINGDOM,1,6,0
540418,22165,DIAMANTE HEART SHAPED WALL MIRROR,1,11.02,11.02,SIN_CLIENTE,UNITED KINGDOM,1,4,1
570222,22196,SMALL HEART MEASURING SPOONS,30,0.85,25.5,13113,UNITED KINGDOM,10,6,1
563557,22089,PAPER BUNTING VINTAGE PAISLEY,6,2.95,17.700000000000003,15786,UNITED KINGDOM,8,2,1
581164,23493,VINTAGE DOILY TRAVEL SEWING KIT,6,1.95,11.7,14395,UNITED KINGDOM,12,2,1
569727,23396,LA JARDIN BOTANIQUE CUSHION COVER,4,3.75,15.0,12500,GERMANY,10,3,1
542057,84912A,PINK ROSE WASHBAG,2,3.75,7.5,15967,UNITED KINGDOM,1,1,0
543382,21066,VINTAGE RED MUG,6,1.25,7.5,14030,UNITED KINGDOM,2,0,0
542001,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,24,1.95,46.8,14298,UNITED KINGDOM,1,1,1
574740,84378,SET OF 3 HEART COOKIE CUTTERS,12,1.45,17.4,12357,SWITZERLAND,11,6,1
539436,37370,RETRO COFFEE MUGS ASSORTED,1,16.13,16.13,SIN_CLIENTE,UNITED KINGDOM,12,4,1
559923,21509,COWBOYS AND INDIANS BIRTHDAY CARD,1,0.83,0.83,SIN_CLIENTE,UNITED KINGDOM,7,2,0
555920,48173C,DOORMAT BLACK FLOCK,200,4.58,916.0,18102,UNITED KINGDOM,6,1,1
556810,11001,ASSTD DESIGN RACING CAR PEN,1,1.69,1.69,SIN_CLIENTE,UNITED KINGDOM,6,1,0
569262,22652,TRAVEL SEWING KIT,10,1.65,16.5,14815,UNITED KINGDOM,10,0,1
543391,22470,HEART OF WICKER LARGE,6,2.95,17.700000000000003,14475,UNITED KINGDOM,2,1,1
577033,23103,JINGLE BELL HEART DECORATION,10,1.65,16.5,17797,UNITED KINGDOM,11,3,1
547867,21164,HOME SWEET HOME METAL SIGN,3,2.95,8.850000000000001,13357,UNITED KINGDOM,3,6,0
543251,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,1.95,19.5,14194,UNITED KINGDOM,2,4,1
550212,22386,JUMBO BAG PINK POLKADOT,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,4,4,0
567718,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,4.95,39.6,17730,UNITED KINGDOM,9,3,1
564147,85099B,JUMBO BAG RED RETROSPOT,20,2.08,41.6,14004,UNITED KINGDOM,8,1,1
576246,22494,EMERGENCY FIRST AID TIN,2,1.25,2.5,17566,UNITED KINGDOM,11,0,0
568057,21558,SKULL LUNCH BOX WITH CUTLERY,1,4.96,4.96,SIN_CLIENTE,UNITED KINGDOM,9,4,0
576933,23202,JUMBO BAG VINTAGE LEAF,1,2.08,2.08,15529,UNITED KINGDOM,11,3,0
541422,21112,SWISS ROLL TOWEL PINK SPOTS,1,2.46,2.46,SIN_CLIENTE,UNITED KINGDOM,1,0,0
555924,20711,JUMBO BAG TOYS,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,6,1,0
572830,23321,SMALL WHITE HEART OF WICKER,6,1.65,9.899999999999999,16208,UNITED KINGDOM,10,2,0
551006,21625,VINTAGE UNION JACK APRON,1,14.13,14.13,SIN_CLIENTE,UNITED KINGDOM,4,1,1
559163,17096,ASSORTED LAQUERED INCENSE HOLDERS,1,0.42,0.42,SIN_CLIENTE,UNITED KINGDOM,7,2,0
574561,90158,ST TROPEZ NECKLACE,1,4.98,4.98,SIN_CLIENTE,UNITED KINGDOM,11,4,0
555856,22998,TRAVEL CARD WALLET KEEP CALM,8,0.42,3.36,17124,UNITED KINGDOM,6,1,0
566913,21422,PORCELAIN ROSE SMALL,16,0.85,13.6,17602,UNITED KINGDOM,9,3,1
538053,20914,SET 5 RED RETROSPOT LID GLASS BOWLS,32,2.55,81.6,15856,UNITED KINGDOM,12,3,1
558085,23034,DRAWER KNOB CERAMIC BLACK,6,1.45,8.7,13021,UNITED KINGDOM,6,6,0
577438,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,4.95,4.95,18118,UNITED KINGDOM,11,6,0
538641,21452,TOADSTOOL MONEY BOX,12,2.95,35.400000000000006,15640,UNITED KINGDOM,12,0,1
574149,22483,RED GINGHAM TEDDY BEAR,6,2.95,17.700000000000003,13709,UNITED KINGDOM,11,3,1
559923,23292,SPACEBOY CHILDRENS CUP,4,1.25,5.0,SIN_CLIENTE,UNITED KINGDOM,7,2,0
570504,23228,FILIGREE HEART BIRD WHITE,24,1.25,30.0,18241,UNITED KINGDOM,10,1,1
549525,22196,SMALL HEART MEASURING SPOONS,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,4,4,0
555850,22197,SMALL POPCORN HOLDER,15,0.85,12.75,16550,UNITED KINGDOM,6,1,1
553912,85099B,JUMBO BAG RED RETROSPOT,30,1.95,58.5,15122,UNITED KINGDOM,5,3,1
553190,23091,ZINC HERB GARDEN CONTAINER,2,6.25,12.5,15164,UNITED KINGDOM,5,6,1
562161,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2.95,2.95,17841,UNITED KINGDOM,8,2,0
570420,23404,HOME SWEET HOME BLACKBOARD,1,4.95,4.95,17841,UNITED KINGDOM,10,0,0
552965,47566,PARTY BUNTING,4,4.95,19.8,13477,UNITED KINGDOM,5,3,1
555722,21934,SKULL SHOULDER BAG,1,3.29,3.29,SIN_CLIENTE,UNITED KINGDOM,6,0,0
564820,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,8.29,8.29,SIN_CLIENTE,UNITED KINGDOM,8,1,0
565541,21368,MIRRORED WALL ART LADIES,4,0.75,3.0,14159,UNITED KINGDOM,9,0,0
576354,22158,3 HEARTS HANGING DECORATION RUSTIC,64,2.55,163.2,13881,UNITED KINGDOM,11,0,1
550615,21883,STARS GIFT TAPE,24,0.65,15.600000000000001,16730,UNITED KINGDOM,4,1,1
556484,23298,SPOTTY BUNTING,6,4.95,29.700000000000003,16938,UNITED KINGDOM,6,6,1
570650,23493,VINTAGE DOILY TRAVEL SEWING KIT,2,1.95,3.9,13263,UNITED KINGDOM,10,1,0
561075,22386,JUMBO BAG PINK POLKADOT,10,2.08,20.8,16458,UNITED KINGDOM,7,6,1
557263,21238,RED RETROSPOT CUP,96,0.72,69.12,14646,NETHERLANDS,6,6,1
577258,22664,TOY TIDY DOLLY GIRL DESIGN,1,2.1,2.1,16764,UNITED KINGDOM,11,4,0
573379,21810,CHRISTMAS HANGING STAR WITH BELL,48,0.39,18.72,15680,UNITED KINGDOM,10,6,1
561332,22314,OFFICE MUG WARMER CHOC BLUE,6,2.95,17.700000000000003,13492,SWITZERLAND,7,1,1
581217,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,4.96,4.96,SIN_CLIENTE,UNITED KINGDOM,12,3,0
552285,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,1.25,1.25,14684,UNITED KINGDOM,5,6,0
548331,21901,KEY FOB BACK DOOR,24,0.65,15.600000000000001,13047,UNITED KINGDOM,3,2,1
548649,21155,RED RETROSPOT PEG BAG,100,2.1,210.0,18179,UNITED KINGDOM,4,4,1
554694,46776B,WOVEN BERRIES CUSHION COVER,2,4.13,8.26,SIN_CLIENTE,UNITED KINGDOM,5,2,0
547729,22521,CHILDS GARDEN TROWEL PINK,3,0.85,2.55,15529,UNITED KINGDOM,3,4,0
552857,21879,HEARTS GIFT TAPE,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,5,2,0
572287,84879,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,13.52,15584,UNITED KINGDOM,10,6,1
557734,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2.1,12.600000000000001,12684,FRANCE,6,2,1
559817,22196,SMALL HEART MEASURING SPOONS,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,7,1,0
560451,23173,REGENCY TEAPOT ROSES,4,9.95,39.8,14911,EIRE,7,1,1
555278,22815,CARD PSYCHEDELIC APPLES,1,0.83,0.83,SIN_CLIENTE,UNITED KINGDOM,6,2,0
574298,22466,FAIRY TALE COTTAGE NIGHT LIGHT,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,11,3,0
539261,21481,FAWN BLUE HOT WATER BOTTLE,6,2.95,17.700000000000003,15620,UNITED KINGDOM,12,3,1
581230,22899,CHILDREN S APRON DOLLY GIRL,6,2.1,12.600000000000001,14291,UNITED KINGDOM,12,3,1
578133,23582,VINTAGE DOILY JUMBO BAG RED,10,2.08,20.8,14205,UNITED KINGDOM,11,2,1
565233,22745,POPPY S PLAYHOUSE BEDROOM,2,4.13,8.26,SIN_CLIENTE,UNITED KINGDOM,9,4,0
552045,22993,SET OF 4 PANTRY JELLY MOULDS,12,1.25,15.0,18241,UNITED KINGDOM,5,4,1
559134,84920,PINK FLOWER FABRIC PONY,4,3.75,15.0,12700,FRANCE,7,2,1
538349,22211,WOOD STAMP SET FLOWERS,2,3.36,6.72,SIN_CLIENTE,UNITED KINGDOM,12,4,0
553916,21528,DAIRY MAID TRADITIONAL TEAPOT,2,6.95,13.9,17166,UNITED KINGDOM,5,4,1
556434,22427,ENAMEL FLOWER JUG CREAM,3,5.95,17.85,14895,UNITED KINGDOM,6,4,1
565682,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,25.200000000000003,14796,UNITED KINGDOM,9,1,1
556636,23204,CHARLOTTE BAG APPLES DESIGN,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,6,0,0
556740,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,1,1.65,1.65,17346,UNITED KINGDOM,6,1,0
554098,21791,VINTAGE HEADS AND TAILS CARD GAME,2,1.25,2.5,14769,UNITED KINGDOM,5,6,0
551174,84789,ENCHANTED BIRD PLANT CAGE,1,7.46,7.46,SIN_CLIENTE,UNITED KINGDOM,4,1,0
555500,21733,RED HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15508,UNITED KINGDOM,6,4,0
540907,20711,JUMBO BAG TOYS,10,1.95,19.5,13488,UNITED KINGDOM,1,2,1
545467,22423,REGENCY CAKESTAND 3 TIER,4,12.75,51.0,15304,UNITED KINGDOM,3,3,1
579492,23349,ROLL WRAP VINTAGE CHRISTMAS,12,1.25,15.0,12670,FRANCE,11,1,1
566849,20981,12 PENCILS TALL TUBE WOODLAND,12,0.85,10.2,16341,UNITED KINGDOM,9,3,1
571270,21613,S 12 VANILLA BOTANICAL T-LIGHTS,3,2.95,8.850000000000001,12940,UNITED KINGDOM,10,6,0
541423,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,1,3.29,3.29,SIN_CLIENTE,UNITED KINGDOM,1,0,0
578931,22079,RIBBON REEL HEARTS DESIGN,1,1.65,1.65,16942,UNITED KINGDOM,11,6,0
549524,20676,RED RETROSPOT BOWL,1,2.46,2.46,SIN_CLIENTE,UNITED KINGDOM,4,4,0
576657,22556,PLASTERS IN TIN CIRCUS PARADE,12,1.65,19.799999999999997,12720,GERMANY,11,2,1
576339,82551,LAUNDRY 15C METAL SIGN,2,2.46,4.92,14096,UNITED KINGDOM,11,0,0
573132,21819,GLITTER CHRISTMAS STAR,36,0.39,14.040000000000001,15189,UNITED KINGDOM,10,3,1
561617,22487,WHITE WOOD GARDEN PLANT LADDER,1,9.95,9.95,18237,UNITED KINGDOM,7,3,1
545164,20723,STRAWBERRY CHARLOTTE BAG,10,0.85,8.5,16458,UNITED KINGDOM,2,0,0
543997,22139,RETROSPOT TEA SET CERAMIC 11 PC,4,4.95,19.8,17348,UNITED KINGDOM,2,1,1
538638,22533,MAGIC DRAWING SLATE BAKE A CAKE,1,0.42,0.42,17231,UNITED KINGDOM,12,0,0
578530,22139,RETROSPOT TEA SET CERAMIC 11 PC,6,4.95,29.700000000000003,14251,UNITED KINGDOM,11,3,1
565847,21042,RED RETROSPOT APRON,1,12.46,12.46,SIN_CLIENTE,UNITED KINGDOM,9,2,1
564825,23285,PINK VINTAGE SPOT BEAKER,4,1.63,6.52,SIN_CLIENTE,UNITED KINGDOM,8,1,0
541830,21675,BUTTERFLIES STICKERS,12,0.79,9.48,SIN_CLIENTE,UNITED KINGDOM,1,4,0
550783,21212,PACK OF 72 RETROSPOT CAKE CASES,24,0.55,13.200000000000001,13485,UNITED KINGDOM,4,2,1
578299,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,48,1.65,79.19999999999999,16660,UNITED KINGDOM,11,2,1
572847,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,1,1.25,1.25,14606,UNITED KINGDOM,10,2,0
568057,22960,JAM MAKING SET WITH JARS,1,8.29,8.29,SIN_CLIENTE,UNITED KINGDOM,9,4,0
549435,22857,ASSORTED EASTER GIFT TAGS,72,0.85,61.199999999999996,12356,PORTUGAL,4,4,1
563557,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2.1,12.600000000000001,15786,UNITED KINGDOM,8,2,1
578065,23377,PACK OF 12 DOLLY GIRL TISSUES,1,0.83,0.83,SIN_CLIENTE,UNITED KINGDOM,11,1,0
580151,21242,RED RETROSPOT PLATE,1,1.69,1.69,17811,UNITED KINGDOM,12,4,0
542625,22386,JUMBO BAG PINK POLKADOT,2,4.13,8.26,SIN_CLIENTE,UNITED KINGDOM,1,0,0
556489,23321,SMALL WHITE HEART OF WICKER,2,1.69,3.38,14704,UNITED KINGDOM,6,6,0
539958,22259,FELT FARM ANIMAL HEN,4,0.85,3.4,SIN_CLIENTE,UNITED KINGDOM,12,3,0
573373,23103,JINGLE BELL HEART DECORATION,1,1.65,1.65,14684,UNITED KINGDOM,10,6,0
573372,22421,LIPSTICK PEN FUSCHIA,100,0.36,36.0,12971,UNITED KINGDOM,10,6,1
561040,22730,ALARM CLOCK BAKELIKE IVORY,4,3.75,15.0,12431,AUSTRALIA,7,6,1
573069,22301,COFFEE MUG CAT BIRD DESIGN,6,2.55,15.299999999999999,18077,UNITED KINGDOM,10,3,1
566233,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,0.83,9.959999999999999,12635,GERMANY,9,6,1
559948,23179,CLOCK MAGNET MUM S KITCHEN,24,2.89,69.36,12653,ISRAEL,7,3,1
545536,21535,RED RETROSPOT SMALL MILK JUG,6,2.55,15.299999999999999,12417,BELGIUM,3,3,1
552514,21530,DAIRY MAID TOASTRACK,1,3.29,3.29,SIN_CLIENTE,UNITED KINGDOM,5,0,0
580367,84581,DOG TOY WITH PINK CROCHET SKIRT,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,12,4,0
544182,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2.95,17.700000000000003,18257,UNITED KINGDOM,2,2,1
541277,22516,CHILDS GARDEN RAKE BLUE,1,2.1,2.1,12673,GERMANY,1,0,0
578844,22754,SMALL RED BABUSHKA NOTEBOOK,3,1.63,4.89,SIN_CLIENTE,UNITED KINGDOM,11,4,0
569027,21499,BLUE POLKADOT WRAP,25,0.42,10.5,13089,UNITED KINGDOM,9,4,1
567507,22352,LUNCH BOX WITH CUTLERY RETROSPOT,1,4.96,4.96,SIN_CLIENTE,UNITED KINGDOM,9,1,0
545995,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,4.65,9.3,15023,UNITED KINGDOM,3,1,0
575681,21584,RETROSPOT SMALL TUBE MATCHES,1,1.65,1.65,16903,UNITED KINGDOM,11,3,0
565806,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,1.25,15.0,15594,UNITED KINGDOM,9,2,1
564432,23298,SPOTTY BUNTING,3,4.95,14.850000000000001,13517,UNITED KINGDOM,8,3,1
560772,22499,WOODEN UNION JACK BUNTING,3,4.96,14.879999999999999,SIN_CLIENTE,UNITED KINGDOM,7,2,1
572295,21479,WHITE SKULL HOT WATER BOTTLE,2,4.25,8.5,16686,UNITED KINGDOM,10,6,0
581179,23084,RABBIT NIGHT LIGHT,24,1.79,42.96,12471,GERMANY,12,2,1
541423,90071,RUBY GLASS CLUSTER EARRINGS,1,1.23,1.23,SIN_CLIENTE,UNITED KINGDOM,1,0,0
538968,22382,LUNCH BAG SPACEBOY DESIGN,10,1.65,16.5,15384,UNITED KINGDOM,12,2,1
556542,85032B,BLOSSOM IMAGES GIFT WRAP SET,1,0.65,0.65,14719,UNITED KINGDOM,6,0,0
571111,POST,POSTAGE,1,15.0,15.0,14976,UNITED KINGDOM,10,3,1
575854,23061,VINTAGE EMBOSSED HEART,12,1.25,15.0,14125,UNITED KINGDOM,11,4,1
572079,23418,LAVENDER TOILETTE BOTTLE,12,2.08,24.96,14484,UNITED KINGDOM,10,3,1
552229,22875,NUMBER TILE COTTAGE GARDEN 7,2,4.13,8.26,SIN_CLIENTE,UNITED KINGDOM,5,4,0
544802,21668,RED STRIPE CERAMIC DRAWER KNOB,12,1.25,15.0,13149,UNITED KINGDOM,2,2,1
570218,22853,CAT BOWL VINTAGE CREAM,6,3.25,19.5,16873,UNITED KINGDOM,10,6,1
566315,22302,COFFEE MUG PEARS DESIGN,6,2.55,15.299999999999999,15392,UNITED KINGDOM,9,0,1
538208,21479,WHITE SKULL HOT WATER BOTTLE,2,3.75,7.5,14037,UNITED KINGDOM,12,4,0
539484,22180,RETROSPOT LAMP,1,9.95,9.95,15640,UNITED KINGDOM,12,6,1
563162,22677,FRENCH BLUE METAL DOOR SIGN 2,20,1.25,25.0,16013,UNITED KINGDOM,8,4,1
565917,85099B,JUMBO BAG RED RETROSPOT,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,9,2,0
565840,22483,RED GINGHAM TEDDY BEAR,1,5.79,5.79,SIN_CLIENTE,UNITED KINGDOM,9,2,0
542541,22241,GARLAND WOODEN HAPPY EASTER,3,2.46,7.38,SIN_CLIENTE,UNITED KINGDOM,1,4,0
556473,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,4.95,4.95,17265,UNITED KINGDOM,6,6,0
553048,21981,PACK OF 12 WOODLAND TISSUES,24,0.29,6.959999999999999,14291,UNITED KINGDOM,5,4,0
556460,23201,JUMBO BAG ALPHABET,10,1.95,19.5,14276,UNITED KINGDOM,6,6,1
544569,84050,PINK HEART SHAPE EGG FRYING PAN,2,1.65,3.3,16980,UNITED KINGDOM,2,0,0
563950,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,1.45,17.4,12471,GERMANY,8,0,1
553738,84879,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,40.56,17469,UNITED KINGDOM,5,3,1
567656,20713,JUMBO BAG OWLS,1,4.13,4.13,14096,UNITED KINGDOM,9,2,0
541830,82552,WASHROOM METAL SIGN,1,2.46,2.46,SIN_CLIENTE,UNITED KINGDOM,1,4,0
576781,22549,PICTURE DOMINOES,12,1.45,17.4,13939,UNITED KINGDOM,11,2,1
542619,22470,HEART OF WICKER LARGE,6,2.95,17.700000000000003,13869,UNITED KINGDOM,1,6,1
570003,47594A,CAROUSEL DESIGN WASHBAG,1,1.95,1.95,14792,UNITED KINGDOM,10,4,0
575340,23317,BLUE REFECTORY CLOCK,4,9.95,39.8,15485,UNITED KINGDOM,11,2,1
569692,85099F,JUMBO BAG STRAWBERRY,10,2.08,20.8,14389,UNITED KINGDOM,10,2,1
552039,22023,EMPIRE BIRTHDAY CARD,12,0.42,5.04,13081,UNITED KINGDOM,5,4,0
551436,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,1.65,1.65,16904,UNITED KINGDOM,4,3,0
557222,21987,PACK OF 6 SKULL PAPER CUPS,12,0.65,7.800000000000001,14936,CHANNEL ISLANDS,6,4,0
567167,21918,SET 12 KIDS COLOUR CHALK STICKS,4,0.42,1.68,15547,UNITED KINGDOM,9,6,0
557208,22485,SET OF 2 WOODEN MARKET CRATES,2,12.75,25.5,16172,UNITED KINGDOM,6,4,1
568650,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2.95,17.700000000000003,13505,SWITZERLAND,9,2,1
572969,22908,PACK OF 20 NAPKINS RED APPLES,12,0.85,10.2,13363,UNITED KINGDOM,10,3,1
538660,21479,WHITE SKULL HOT WATER BOTTLE,12,3.75,45.0,15808,UNITED KINGDOM,12,0,1
579145,23238,SET OF 4 KNICK KNACK TINS LONDON,1,4.15,4.15,14597,UNITED KINGDOM,11,0,0
559055,21867,PINK UNION JACK LUGGAGE TAG,1,0.83,0.83,SIN_CLIENTE,UNITED KINGDOM,7,1,0
575336,22940,FELTCRAFT CHRISTMAS FAIRY,1,4.25,4.25,14968,UNITED KINGDOM,11,2,0
551289,20725,LUNCH BAG RED RETROSPOT,30,1.65,49.5,18226,UNITED KINGDOM,4,2,1
580697,22642,SET OF 4 NAPKIN CHARMS STARS,3,0.79,2.37,15984,UNITED KINGDOM,12,0,0
547702,72807C,SET 3 VANILLA SCENTED CANDLE IN BOX,4,4.25,17.0,14911,EIRE,3,3,1
578247,22574,HEART WOODEN CHRISTMAS DECORATION,6,0.85,5.1,14581,UNITED KINGDOM,11,2,0
571847,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2.1,12.600000000000001,15220,UNITED KINGDOM,10,2,1
568203,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,24,1.95,46.8,13435,UNITED KINGDOM,9,6,1
541130,85114a,BLACK ENCHANTED FOREST PLACEMAT,3,3.29,9.870000000000001,SIN_CLIENTE,UNITED KINGDOM,1,4,0
578344,21494,ROTATING LEAVES T-LIGHT HOLDER,15,2.46,36.9,SIN_CLIENTE,UNITED KINGDOM,11,3,1
578827,23115,RED APPLES CHOPPING BOARD,1,10.79,10.79,SIN_CLIENTE,UNITED KINGDOM,11,4,1
540468,22767,TRIPLE PHOTO FRAME CORNICE,1,20.38,20.38,SIN_CLIENTE,UNITED KINGDOM,1,4,1
574678,23319,BOX OF 6 MINI 50 S CRACKERS,6,2.49,14.940000000000001,13365,UNITED KINGDOM,11,6,1
576212,22959,WRAP CHRISTMAS VILLAGE,25,0.42,10.5,18082,UNITED KINGDOM,11,0,1
569672,22467,GUMBALL COAT RACK,12,2.55,30.599999999999998,17841,UNITED KINGDOM,10,2,1
553768,22699,ROSES REGENCY TEACUP AND SAUCER,1,5.79,5.79,SIN_CLIENTE,UNITED KINGDOM,5,3,0
543190,84212,ASSORTED FLOWER COLOUR LEIS,24,0.65,15.600000000000001,17226,UNITED KINGDOM,2,4,1
573897,23323,WHITE WICKER STAR,3,2.1,6.300000000000001,16729,UNITED KINGDOM,11,1,0
550490,23153,ZINC SWEETHEART WIRE LETTER RACK,4,3.75,15.0,17054,UNITED KINGDOM,4,0,1
576057,22418,10 COLOUR SPACEBOY PEN,12,0.85,10.2,15861,UNITED KINGDOM,11,6,1
554515,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,12.75,12.75,15042,UNITED KINGDOM,5,1,1
556429,84997a,CHILDRENS CUTLERY POLKADOT GREEN,1,8.29,8.29,SIN_CLIENTE,UNITED KINGDOM,6,4,0
546861,21544,SKULLS WATER TRANSFER TATTOOS,12,0.85,10.2,14911,EIRE,3,3,1
571408,22970,LONDON BUS COFFEE MUG,1,2.55,2.55,15012,UNITED KINGDOM,10,0,0
577778,21982,PACK OF 12 SUKI TISSUES,1,0.39,0.39,16549,UNITED KINGDOM,11,0,0
539835,22835,HOT WATER BOTTLE I AM SO POORLY,4,4.65,18.6,16477,UNITED KINGDOM,12,2,1
547788,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2.95,2.95,SIN_CLIENTE,UNITED KINGDOM,3,4,0
553151,84978,HANGING HEART JAR T-LIGHT HOLDER,24,1.25,30.0,13089,UNITED KINGDOM,5,4,1
572552,22508,DOORSTOP RETROSPOT HEART,1,7.46,7.46,14096,UNITED KINGDOM,10,0,0
563567,47559B,TEA TIME OVEN GLOVE,10,1.25,12.5,13004,UNITED KINGDOM,8,2,1
540977,21632,VINTAGE PINK DECORATIVE PARASOL,1,8.47,8.47,SIN_CLIENTE,UNITED KINGDOM,1,2,0
581498,20750,RED RETROSPOT MINI CASES,1,16.63,16.63,SIN_CLIENTE,UNITED KINGDOM,12,4,1
540349,22508,DOORSTOP RETROSPOT HEART,4,3.75,15.0,15379,UNITED KINGDOM,1,3,1
567854,23209,LUNCH BAG VINTAGE DOILY,10,1.65,16.5,14038,UNITED KINGDOM,9,3,1
568703,22069,BROWN PIRATE TREASURE CHEST,4,1.65,6.6,12748,UNITED KINGDOM,9,2,0
566296,21447,12 IVORY ROSE PEG PLACE SETTINGS,3,1.25,3.75,17841,UNITED KINGDOM,9,6,0
545063,17090D,VANILLA INCENSE 40 CONES IN TIN,1,1.25,1.25,14606,UNITED KINGDOM,2,6,0
542527,22937,BAKING MOULD CHOCOLATE CUPCAKES,12,2.55,30.599999999999998,17188,UNITED KINGDOM,1,4,1
537638,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,1.49,1.49,SIN_CLIENTE,UNITED KINGDOM,12,1,0
560491,23244,ROUND STORAGE TIN VINTAGE LEAF,1,1.95,1.95,12415,AUSTRALIA,7,1,0
550515,21976,PACK OF 60 MUSHROOM CAKE CASES,1,0.55,0.55,14502,UNITED KINGDOM,4,0,0
547840,22150,3 STRIPEY MICE FELTCRAFT,12,1.95,23.4,15133,UNITED KINGDOM,3,6,1
581376,22834,HAND WARMER BABUSHKA DESIGN,6,2.1,12.600000000000001,14719,UNITED KINGDOM,12,3,1
579508,22687,DOORMAT CHRISTMAS VILLAGE,1,16.63,16.63,SIN_CLIENTE,UNITED KINGDOM,11,1,1
